Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Category,Total of cases
200501GD10533,2,1,Driver/Rider,1,11,10 - 15 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10632,2,1,Driver/Rider,1,11,10 - 15 y/o,3,0,0,0,0,-1,1,-1,,
200501HT20217,2,1,Driver/Rider,1,15,10 - 15 y/o,3,0,0,0,0,-1,4,-1,,
200501HT20276,2,1,Driver/Rider,1,14,10 - 15 y/o,3,0,0,0,0,-1,1,1,,
200501HT20477,2,1,Driver/Rider,1,11,10 - 15 y/o,3,0,0,0,0,-1,1,1,,
200501JC30476,2,1,Driver/Rider,1,13,10 - 15 y/o,3,0,0,0,0,-1,1,1,,
200501JC30512,2,1,Driver/Rider,1,12,10 - 15 y/o,3,0,0,0,0,-1,1,-1,,
200501JC30559,2,1,Driver/Rider,1,12,10 - 15 y/o,3,0,0,0,0,-1,1,-1,,
200501JI40184,2,1,Driver/Rider,2,15,10 - 15 y/o,2,0,0,0,0,-1,1,1,,
200501JI40225,2,1,Driver/Rider,1,14,10 - 15 y/o,3,0,0,0,0,-1,1,-1,,
200501BS70721,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501BS70748,2,2,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,5,1,,
200501BS70793,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CP00085,2,2,Driver/Rider,1,20,16 - 20 y/o,1,0,0,0,0,-1,1,-1,,
200501CP00237,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501CP00286,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10074,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10075,2,1,Driver/Rider,1,16,16 - 20 y/o,2,0,0,0,0,-1,2,1,,
200501CW10081,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501CW10103,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501CW10120,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501CW10150,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501CW10197,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501CW10217,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CW10292,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10314,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,2,3,,
200501CW10362,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10391,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501CW10443,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501CW10645,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10748,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CW10781,2,3,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CW10793,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501CW10811,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10847,2,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501CW10886,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW10961,2,1,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,1,1,,
200501CW11110,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CW11120,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501CW11134,1,1,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,9,1,,
200501CW11142,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW11302,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501CW11324,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501CW11329,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501CW11343,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CW11364,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501CW11453,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501CW11477,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501CW11480,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501CW11529,1,1,Driver/Rider,1,18,16 - 20 y/o,2,0,0,0,0,-1,3,1,,
200501CW11676,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501CW11807,2,1,Driver/Rider,2,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501CW11877,2,2,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EK40050,2,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501EO00018,2,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501EO00060,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO00104,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501EO00112,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO00128,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO00145,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO00151,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501EO00161,2,1,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,1,1,,
200501EO00165,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40003,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40086,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO40103,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO40111,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501EO40113,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO40119,2,2,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO40163,3,1,Driver/Rider,1,17,16 - 20 y/o,2,0,0,0,0,-1,3,1,,
200501EO40167,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40213,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501EO40241,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO40265,1,1,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,5,1,,
200501EO40325,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO40376,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40393,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO40395,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40404,2,1,Driver/Rider,1,18,16 - 20 y/o,2,0,0,0,0,-1,3,1,,
200501EO40427,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,5,1,,
200501EO40440,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO40441,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40451,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO40538,2,2,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO40545,2,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO40608,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40676,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO40723,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501EO40745,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO40751,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40752,2,1,Driver/Rider,1,18,16 - 20 y/o,2,0,0,0,0,-1,5,1,,
200501EO40764,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO40799,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501EO40881,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO40914,1,1,Driver/Rider,1,17,16 - 20 y/o,2,0,0,0,0,-1,2,1,,
200501EO40945,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO40972,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO41021,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO41027,1,1,Driver/Rider,1,16,16 - 20 y/o,2,0,0,0,0,-1,2,1,,
200501EO41030,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO41031,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO41039,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501EO41071,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501EO41108,1,1,Driver/Rider,1,19,16 - 20 y/o,2,0,0,0,0,-1,3,-1,,
200501EO41116,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO41120,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501EO41134,1,1,Driver/Rider,1,17,16 - 20 y/o,2,0,0,0,0,-1,3,-1,,
200501EO41161,2,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO41182,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,1,2,,
200501EO41201,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501EO41241,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO41252,1,1,Driver/Rider,2,17,16 - 20 y/o,2,0,0,0,0,-1,2,1,,
200501EO41269,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO41270,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501EO41274,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501EO41303,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,19,1,,
200501EO41345,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501EO41379,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501EO41400,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,19,1,,
200501EO41405,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501EO41420,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501EO41460,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO41466,2,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501EO49048,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501FH10001,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501FH10115,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501FH10146,1,1,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,1,3,,
200501FH10160,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,5,1,,
200501FH10194,2,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501FH10205,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,5,-1,,
200501FH10246,3,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501FH10308,2,1,Driver/Rider,1,17,16 - 20 y/o,2,0,0,0,0,-1,3,1,,
200501FH10339,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501FH10347,1,1,Driver/Rider,1,17,16 - 20 y/o,2,0,0,0,0,-1,3,1,,
200501FH10371,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501FH10400,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501FH10505,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501FH10514,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501FH10568,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501FH10581,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501FH10644,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501FH10686,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501GD10103,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501GD10131,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501GD10252,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501GD10257,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501GD10277,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501GD10284,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501GD10393,1,1,Driver/Rider,1,19,16 - 20 y/o,2,0,0,0,0,-1,1,-1,,
200501GD10409,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501GD10428,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501GD10455,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501GD10464,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501GD10476,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501GD10481,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501GD10516,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501GD10542,3,1,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,5,-1,,
200501GD10579,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501GD10581,1,1,Driver/Rider,1,16,16 - 20 y/o,2,0,0,0,0,-1,2,-1,,
200501GD10595,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,5,3,,
200501GD10663,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10696,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501GD10715,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501GD10776,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501GD10857,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501GD10926,2,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501GD11036,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501HT20019,2,2,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20028,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20034,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20043,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20069,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20219,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20237,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20249,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20265,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,19,1,,
200501HT20297,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501HT20312,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501HT20319,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20348,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20354,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501HT20366,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20401,2,2,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20425,1,1,Driver/Rider,1,19,16 - 20 y/o,2,0,0,0,0,-1,3,1,,
200501HT20427,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501HT20433,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501HT20472,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20483,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20515,3,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20533,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20568,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20635,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20645,3,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501HT20679,2,4,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20764,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20789,3,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20792,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20794,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501HT20858,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501HT20918,2,2,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501HT29023,2,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501ID60113,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30075,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501JC30084,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30120,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,3,2,,
200501JC30125,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501JC30128,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501JC30204,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30210,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,4,1,,
200501JC30222,2,2,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30260,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30278,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501JC30282,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501JC30296,1,1,Driver/Rider,1,16,16 - 20 y/o,3,0,0,0,0,-1,2,-1,,
200501JC30304,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30328,1,1,Driver/Rider,2,17,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30365,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30372,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501JC30436,2,1,Driver/Rider,2,17,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30455,2,2,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30460,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30480,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30484,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30522,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30543,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,90,1,,
200501JC30545,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501JC30548,3,2,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30555,1,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30579,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,-1,,
200501JC30589,2,1,Driver/Rider,1,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30595,1,2,Driver/Rider,1,20,16 - 20 y/o,2,0,0,0,0,-1,4,-1,,
200501JC30639,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501JC30645,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501JC30712,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30728,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501JC30743,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30753,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30776,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,1,1,,
200501JC30782,1,1,Driver/Rider,2,19,16 - 20 y/o,2,0,0,0,0,-1,9,1,,
200501JC30812,1,1,Driver/Rider,2,20,16 - 20 y/o,2,0,0,0,0,-1,9,1,,
200501JC30815,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30880,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JC30880,2,2,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40031,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40039,1,1,Driver/Rider,2,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40050,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40057,2,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40066,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40077,2,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501JI40087,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40091,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,3,-1,,
200501JI40104,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,2,1,,
200501JI40111,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,9,-1,,
200501JI40117,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40175,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,3,1,,
200501JI40181,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40192,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,19,-1,,
200501JI40206,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40218,1,1,Driver/Rider,1,17,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40221,1,1,Driver/Rider,2,18,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40224,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40259,1,1,Driver/Rider,2,20,16 - 20 y/o,3,0,0,0,0,-1,9,2,,
200501JI40280,1,1,Driver/Rider,1,20,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
200501JI40286,1,1,Driver/Rider,1,19,16 - 20 y/o,3,0,0,0,0,-1,9,1,,
